Transaction ID,Stage,Entity,Timestamp,RFID ID,GPS Latitude,GPS Longitude,Temperature,Humidity,Route ID,Speed,Delivery Status,Risk Factor,Delay Time,Cost,Disruption Type,battery_level,battery_status
TXN_262,Logistics,Warehouse C,2024-06-12 11:52:52.343727,RFID_361,38.98779550318594,-76.99038284492434,17.85122787814506,81.82915209983567,Route_262,84.38181485429647,In Transit,Human Error,9.13984780919569,132.55604814148927,Strike,93.09669792913563,Good
TXN_263,Manufacturing,Warehouse C,2024-12-31 11:52:52.343727,RFID_362,36.55180979461787,-75.53738355022577,13.867224752470989,49.03779588649464,Route_263,60.191982206690746,In Transit,Human Error,32.157767561242466,391.2816528653914,Weather,90.65810248842327,Good
TXN_264,Manufacturing,Warehouse C,2024-02-08 11:52:52.343727,RFID_363,37.276100745409,-77.78309992810406,-4.184418152942162,47.109208799738894,Route_264,14.914927289212214,In Transit,Equipment Failure,0.0192741132163138,59.89393491769562,Strike,85.40171447587052,Good
TXN_265,Warehouse,Carrier B,2024-06-01 11:52:52.343727,RFID_364,35.058102699540505,-76.96455210640623,30.674115110776576,66.1783191051332,Route_265,97.46607711929362,Delivered,Weather,38.682776121449,417.5950936522023,Equipment Failure,98.84341738580093,Good
TXN_266,Logistics,Warehouse C,2024-05-28 11:52:52.343727,RFID_365,35.36223443897279,-76.84346223454006,-1.892934215843012,50.94233946517865,Route_266,56.135371969288,In Transit,Weather,3.8039810942365833,56.27705841136015,Traffic Jam,86.78647969377694,Good
TXN_267,Retailer,Warehouse C,2024-05-18 11:52:52.343727,RFID_366,36.96246778203342,-77.04151418846837,16.341475943962912,65.37634281654923,Route_267,36.17891688084242,Delivered,Traffic,9.191501515589731,345.703477577573,Strike,98.11321198359543,Good
TXN_268,Retailer,Retailer D,2024-02-22 11:52:52.343727,RFID_367,37.399694173585615,-76.48683113457241,20.230523272252743,24.301240309155126,Route_268,52.24661577903323,Delivered,Weather,18.5393469743563,214.29226410431264,Traffic Jam,85.47855230401689,Good
TXN_269,Warehouse,Supplier A,2024-02-06 11:52:52.343727,RFID_368,38.00010274059652,-78.81283265812597,23.27919054765642,76.96063406055592,Route_269,87.207200516574,Delivered,Traffic,23.27321950637297,325.1726837236396,Traffic Jam,89.57672064189772,Good
TXN_27,Logistics,Carrier B,2024-08-29 11:52:52.342727,RFID_126,39.31021325494657,-76.34589517509635,37.50018622124365,47.78945135452319,Route_27,33.30138473138256,In Transit,Equipment Failure,1.9233161447168,421.79781909884906,Weather,88.87346750868272,Good
TXN_270,Warehouse,Carrier B,2024-07-04 11:52:52.343727,RFID_369,36.45831289354652,-77.43818111227105,25.9884233188544,85.83527670155819,Route_270,37.44128119465572,Delivered,Human Error,17.03976555906921,363.2141331451012,Strike,95.54789039642088,Good
TXN_271,Logistics,Carrier B,2024-06-01 11:52:52.343727,RFID_370,38.47490943063272,-79.47887598595827,6.397257258522179,65.41357703115702,Route_271,27.340875683803027,In Transit,Human Error,15.394183919246109,204.11384863383688,Weather,88.0937913830686,Good
TXN_272,Retailer,Carrier B,2024-05-12 11:52:52.343727,RFID_371,39.30061198594602,-78.07744336177593,-4.550955050369778,86.81961502011676,Route_272,21.61641222377933,Delivered,Weather,46.267968579513045,98.583101649876,Equipment Failure,90.77103550641871,Good
TXN_273,Retailer,Warehouse C,2024-12-20 11:52:52.343727,RFID_372,38.89925494446675,-77.56166465689368,27.55496480597104,30.60026200589743,Route_273,36.80734585511901,Delivered,Human Error,30.795824699682925,81.34064048671954,Traffic Jam,93.41992028026343,Good
TXN_274,Retailer,Warehouse C,2024-12-14 11:52:52.343727,RFID_373,35.198094126741786,-76.73887870227264,19.104546970641035,53.41913326362476,Route_274,80.20432783360391,Delivered,Equipment Failure,1.124781857634634,315.0212101531465,Equipment Failure,94.22126880641419,Good
TXN_275,Manufacturing,Warehouse C,2024-11-28 11:52:52.343727,RFID_374,37.40253473628914,-75.24734473706899,32.62529664432619,62.12647137618131,Route_275,52.44637286757355,Delivered,Equipment Failure,20.64844360532703,284.2949091803502,Traffic Jam,91.68613561369382,Good
TXN_276,Retailer,Retailer D,2024-10-07 11:52:52.343727,RFID_375,35.524650892090875,-76.99674466725823,31.96247633053125,60.72156531948307,Route_276,30.4733443324186,Delivered,Weather,42.00041758771057,383.9904541045096,Strike,85.54966812180943,Good
TXN_277,Manufacturing,Supplier A,2024-11-11 11:52:52.343727,RFID_376,36.21022507931264,-76.2820304191172,32.949677550454744,48.10232453623303,Route_277,24.95664996487743,In Transit,Weather,14.469896947712062,279.3809795017717,Weather,96.8523392244889,Good
TXN_278,Logistics,Warehouse C,2024-03-03 11:52:52.343727,RFID_377,39.93331296633573,-77.46866970252398,16.82925969907931,43.6659086556383,Route_278,39.94565288593412,In Transit,Traffic,4.538704549170635,240.1006055138956,Equipment Failure,86.7904265842232,Good
TXN_279,Manufacturing,Supplier A,2024-11-04 11:52:52.343727,RFID_378,35.712477714507564,-76.82947984311835,10.013277812658954,28.87768157852932,Route_279,94.5931935597138,Delivered,Human Error,36.402469036316056,229.1392302063039,Traffic Jam,97.26948898993473,Good
TXN_28,Logistics,Warehouse C,2024-03-06 11:52:52.342727,RFID_127,39.22274699267536,-75.09351454751376,23.87804787843512,30.942187949620266,Route_28,14.75440177282498,In Transit,Equipment Failure,47.24745498307398,152.43464111872655,Weather,87.24378927510476,Good
TXN_280,Logistics,Retailer D,2024-11-30 11:52:52.343727,RFID_379,37.49444076725678,-79.64533891933114,30.620119116611647,47.42197153935948,Route_280,40.872404133102194,In Transit,Traffic,29.0886639329319,61.90110616895036,Strike,98.37627056039297,Good
TXN_281,Retailer,Carrier B,2024-10-25 11:52:52.343727,RFID_380,38.0907786715906,-78.72804209579077,15.308235086316472,31.38625705738396,Route_281,98.93116683591718,In Transit,Traffic,27.375000375672187,201.0007407634957,Strike,90.76914743579363,Good
TXN_282,Retailer,Warehouse C,2024-04-22 11:52:52.343727,RFID_381,38.51232485272052,-78.19073453397431,3.2548988381545527,71.4055973544553,Route_282,53.670741018882055,Delivered,Equipment Failure,2.5716748611555804,489.2090708860224,Traffic Jam,92.10704484094589,Good
TXN_283,Logistics,Supplier A,2024-07-23 11:52:52.343727,RFID_382,37.79824341743457,-77.63753322496743,33.47383088026635,34.6181654846213,Route_283,26.124752646113578,Delivered,Equipment Failure,6.743952470184832,443.10000930219,Traffic Jam,85.6019545403298,Good
TXN_284,Warehouse,Supplier A,2024-11-19 11:52:52.343727,RFID_383,35.04885423709592,-79.77175627248808,34.715194454755625,24.09957136991737,Route_284,90.20260826141585,Delivered,Equipment Failure,29.882371018229463,198.220130165398,Traffic Jam,92.99083208116555,Good
TXN_285,Logistics,Warehouse C,2024-05-20 11:52:52.343727,RFID_384,36.63230654121996,-79.29987951223342,15.983939026307656,58.6656296472064,Route_285,51.43198358213442,In Transit,Equipment Failure,9.97554439002412,314.5079322798675,Weather,90.02118464164742,Good
TXN_286,Warehouse,Carrier B,2024-04-05 11:52:52.343727,RFID_385,37.58855821692356,-78.61592846104347,-1.5935122710595635,61.66608129035812,Route_286,73.87042091540721,Delivered,Traffic,24.195363827924368,431.2835354909722,Traffic Jam,92.4042635456868,Good
TXN_287,Manufacturing,Carrier B,2025-01-31 11:52:52.344724,RFID_386,35.439332495724166,-75.14233654549474,12.452174046261906,81.03391428963539,Route_287,98.53404248882366,In Transit,Equipment Failure,26.154320929410886,248.5734515375309,Traffic Jam,98.43484078679664,Good
TXN_288,Manufacturing,Carrier B,2024-05-14 11:52:52.344724,RFID_387,36.7531346560459,-78.34326496448475,31.159194675817155,60.38871286923773,Route_288,14.51578152879766,In Transit,Human Error,13.608345133005091,58.08103868756793,Weather,99.31040541338827,Good
TXN_289,Manufacturing,Retailer D,2024-07-03 11:52:52.344724,RFID_388,35.16601554395683,-77.58979470943959,35.579831284580294,44.183659760641206,Route_289,18.702510380881044,In Transit,Equipment Failure,45.52440746599166,83.52970781838803,Strike,99.4118655361322,Good
TXN_29,Retailer,Supplier A,2024-10-03 11:52:52.342727,RFID_128,36.59550236621628,-78.71734968777876,25.21656169002431,71.65656631783145,Route_29,75.34763663354654,Delivered,Equipment Failure,18.40709388360204,285.99635563598724,Weather,91.87125633439248,Good
TXN_290,Retailer,Supplier A,2024-07-17 11:52:52.344724,RFID_389,35.39289248577511,-79.01951143630804,4.156273412391812,76.21083170684244,Route_290,74.84110673164805,Delivered,Equipment Failure,40.43827712810761,279.676724606918,Traffic Jam,86.43629342744809,Good
TXN_291,Manufacturing,Supplier A,2024-02-16 11:52:52.344724,RFID_390,36.98461638100798,-76.94609964462116,-1.9861874588627817,57.819522523119474,Route_291,35.36425029659248,In Transit,Equipment Failure,34.67392836637433,486.2477190541453,Equipment Failure,99.46786313985051,Good
TXN_292,Warehouse,Supplier A,2024-05-12 11:52:52.344724,RFID_391,35.6635787702153,-78.59658392242012,34.48077039097774,25.54961992418342,Route_292,26.58712572550892,Delivered,Weather,3.743705587651636,361.9442939984905,Strike,92.15257957062552,Good
TXN_293,Manufacturing,Retailer D,2024-04-14 11:52:52.344724,RFID_392,37.83770424130779,-78.96503710780786,12.523222254049386,59.609539221927264,Route_293,13.542569183775656,Delivered,Human Error,5.094240926832933,81.9122861473563,Equipment Failure,92.51258385527996,Good
TXN_294,Logistics,Supplier A,2024-08-04 11:52:52.344724,RFID_393,38.44732484568633,-77.4171368577701,19.379243392040348,83.56129817951637,Route_294,11.966204078758162,Delivered,Human Error,23.653504601517877,135.21239410633825,Traffic Jam,96.7532240722118,Good
TXN_295,Logistics,Retailer D,2025-01-27 11:52:52.344724,RFID_394,39.00293349554541,-79.9724710041979,38.56296154228415,47.74188378487544,Route_295,79.70370428078118,Delivered,Traffic,7.714240761167312,397.0954144475825,Weather,86.88705216022484,Good
TXN_296,Retailer,Carrier B,2024-05-09 11:52:52.344724,RFID_395,36.00075122122405,-79.96167983675387,-2.004587243859972,40.742806132986,Route_296,22.0990084632595,Delivered,Traffic,46.95674224941476,428.6478919803101,Weather,87.21232183703479,Good
TXN_297,Logistics,Warehouse C,2024-11-21 11:52:52.344724,RFID_396,35.837412911295345,-78.9046559544907,24.174310335344305,30.042861991261404,Route_297,52.09485543740358,In Transit,Equipment Failure,7.608971233315653,327.9625637848659,Weather,92.30571147014378,Good
TXN_298,Warehouse,Supplier A,2024-09-29 11:52:52.344724,RFID_397,35.522839201672,-79.81639318749589,-1.6652559841309815,30.60118653547501,Route_298,64.53071336615346,In Transit,Weather,23.39845610227075,339.9904263334175,Traffic Jam,87.00600915412274,Good
TXN_299,Manufacturing,Supplier A,2024-04-25 11:52:52.344724,RFID_398,38.18215124771818,-79.45987122934655,11.896101780992517,50.29400390392732,Route_299,48.55166205119616,In Transit,Traffic,17.47781072839226,62.751852672523086,Traffic Jam,91.17411700320385,Good
TXN_3,Manufacturing,Supplier A,2024-03-08 11:52:52.342727,RFID_102,39.36472917938204,-75.46872709739482,6.271055445662453,73.21126508531114,Route_3,86.90926538819623,In Transit,Weather,39.89979864431725,93.08938939851096,Equipment Failure,86.69894268298023,Good
TXN_30,Retailer,Supplier A,2024-06-09 11:52:52.342727,RFID_129,39.14457737075339,-76.72912699262963,23.452696913693792,45.23321535990877,Route_30,20.91726982049807,Delivered,Weather,7.306954268009607,412.7435365823364,Traffic Jam,91.17644594154338,Good
TXN_300,Retailer,Carrier B,2024-02-10 11:52:52.344724,RFID_399,38.53237863243451,-78.30569675330624,31.1716545337051,61.69758769130707,Route_300,12.43959871026098,In Transit,Traffic,30.690548229796704,422.8386168116788,Equipment Failure,97.95891500368995,Good
TXN_301,Manufacturing,Warehouse C,2024-03-07 11:52:52.344724,RFID_400,35.15793072412821,-75.98707160210094,14.506250474003547,25.64307836187212,Route_301,80.5151352329118,In Transit,Equipment Failure,6.193747626692396,404.7238436768733,Weather,97.8622968691389,Good
TXN_302,Manufacturing,Retailer D,2024-04-23 11:52:52.344724,RFID_401,39.68106123121845,-77.1397567831535,39.87320592563277,85.7698012317616,Route_302,10.946190208748812,Delivered,Equipment Failure,20.655188546034765,166.5658148465062,Traffic Jam,91.14784459942871,Good
TXN_303,Warehouse,Warehouse C,2024-03-20 11:52:52.344724,RFID_402,35.259856418257364,-77.43666137021792,20.157667822597094,72.85935322116372,Route_303,78.57009049397357,Delivered,Traffic,13.185841574742897,368.90452398447815,Strike,98.25109741362402,Good
TXN_304,Logistics,Carrier B,2024-09-18 11:52:52.344724,RFID_403,37.70648167650536,-78.53255588395939,9.452296868617909,61.06367427985639,Route_304,90.39740444093104,In Transit,Traffic,42.61207318424103,146.68457289124916,Traffic Jam,99.42301813555807,Good
TXN_305,Logistics,Carrier B,2025-01-05 11:52:52.344724,RFID_404,38.54530259725458,-75.34123140283592,4.905009665713891,77.99070696572936,Route_305,48.95559289514551,In Transit,Human Error,1.948114182465364,68.14857247318085,Traffic Jam,92.7424229734598,Good
TXN_306,Manufacturing,Warehouse C,2024-10-04 11:52:52.344724,RFID_405,39.35484561873043,-78.01492479381405,10.77342404287728,25.61307297684793,Route_306,58.19882257880184,In Transit,Weather,43.85891971231004,140.5114441656698,Strike,93.12133636208759,Good
TXN_307,Retailer,Retailer D,2024-07-21 11:52:52.344724,RFID_406,38.57043466066214,-79.56453616602114,11.763997319179786,53.37872144131871,Route_307,52.92850533558884,Delivered,Human Error,39.98371865054402,130.38299453943478,Weather,89.43738808235587,Good
TXN_308,Logistics,Retailer D,2024-02-18 11:52:52.344724,RFID_407,39.00864041534896,-76.91466741941099,-1.907884502421756,64.10651888031643,Route_308,45.02877567610949,Delivered,Traffic,14.283394389159142,201.98659853068125,Strike,99.28748594003484,Good
TXN_309,Retailer,Supplier A,2024-09-13 11:52:52.344724,RFID_408,36.69725096271403,-79.430808032617,11.630838974204792,78.00570342828024,Route_309,89.86820818333243,Delivered,Human Error,37.88595142450102,238.30227372895612,Weather,92.47948966897515,Good
TXN_31,Manufacturing,Warehouse C,2024-07-30 11:52:52.342727,RFID_130,35.18503817357746,-79.0095118362013,3.954646253174655,66.98895776603928,Route_31,37.249761544477046,Delivered,Human Error,32.002025059029926,209.06486380777045,Equipment Failure,99.73853512728543,Good
TXN_310,Logistics,Retailer D,2025-01-16 11:52:52.344724,RFID_409,39.07412556873256,-78.27388428599154,15.890733388265122,74.84286920344874,Route_310,90.45401596029916,In Transit,Human Error,1.4982508962598828,278.84250117396857,Strike,99.68408192347204,Good
TXN_311,Retailer,Warehouse C,2024-06-03 11:52:52.344724,RFID_410,35.40057423192338,-77.46294030641096,27.52319885074621,39.39484747993798,Route_311,40.223472817738106,In Transit,Traffic,46.4095464140829,264.53924397874766,Equipment Failure,99.00555013815408,Good
TXN_312,Warehouse,Carrier B,2024-04-23 11:52:52.344724,RFID_411,39.47408328030264,-75.62888737657413,24.55282681247236,85.8616118691443,Route_312,65.35627786132281,In Transit,Equipment Failure,25.27655724430989,171.8035726843802,Weather,90.45573513429258,Good
TXN_313,Retailer,Supplier A,2024-07-06 11:52:52.344724,RFID_412,37.73796188076868,-77.5322670982994,26.89445448531194,28.704208900160925,Route_313,93.42168059312776,In Transit,Traffic,14.557489251141371,63.12680085833351,Traffic Jam,98.73922077096182,Good
TXN_314,Warehouse,Supplier A,2024-08-21 11:52:52.344724,RFID_413,39.08648884981247,-76.48870616984168,-4.62363431554143,81.25935330348065,Route_314,96.58526490472164,Delivered,Equipment Failure,17.4039942045445,322.2957300067178,Equipment Failure,92.56761605642542,Good
TXN_315,Warehouse,Carrier B,2024-04-13 11:52:52.344724,RFID_414,37.2615914225915,-75.03591580500465,4.7950329811241215,87.9658174723233,Route_315,55.80631363798428,In Transit,Traffic,3.1874569661038734,228.08517343130947,Weather,85.2320096148701,Good
TXN_316,Retailer,Retailer D,2025-01-08 11:52:52.344724,RFID_415,38.21788847598263,-79.3425544005101,24.775792977993543,32.40074662558379,Route_316,50.75423247558941,In Transit,Traffic,47.488776674017885,184.40247082439737,Weather,93.24849308999264,Good
TXN_317,Warehouse,Carrier B,2024-08-04 11:52:52.344724,RFID_416,37.63201330468057,-78.6263423724024,16.779521568088622,70.54462449426497,Route_317,35.08248843356732,In Transit,Traffic,1.8860133672332375,440.12346927373056,Weather,89.21898161952156,Good
TXN_318,Manufacturing,Retailer D,2024-04-17 11:52:52.344724,RFID_417,38.65794760877666,-78.02711962201177,-4.760893594924433,22.819986314459893,Route_318,96.2984685871369,Delivered,Weather,31.435541911097232,386.0344885091719,Strike,87.00617782489806,Good
TXN_319,Warehouse,Carrier B,2024-07-06 11:52:52.344724,RFID_418,35.40814991015295,-77.89085910730584,31.202258909432004,48.37959775974085,Route_319,22.853287402558063,Delivered,Equipment Failure,21.25132452991,435.994496767599,Weather,95.03104088997797,Good
TXN_32,Manufacturing,Retailer D,2024-09-24 11:52:52.342727,RFID_131,37.981349392410266,-77.17334872714196,13.825023884602604,38.9450759387236,Route_32,57.92238170955076,In Transit,Traffic,13.645837876582048,338.9943366512138,Traffic Jam,94.28317571056157,Good
TXN_320,Logistics,Warehouse C,2024-03-23 11:52:52.344724,RFID_419,35.30176041995282,-77.94489462367227,29.776430798065185,56.13983094383718,Route_320,62.18466184429525,In Transit,Weather,45.54797847305832,272.74225762060746,Traffic Jam,92.07288788677344,Good
TXN_321,Retailer,Retailer D,2024-05-14 11:52:52.344724,RFID_420,36.23551617005073,-75.46194498721722,19.67886233471032,60.64516581367439,Route_321,35.429524076677495,Delivered,Traffic,11.807987534726168,108.91906345704987,Weather,87.49254687856784,Good
TXN_322,Manufacturing,Warehouse C,2024-04-07 11:52:52.344724,RFID_421,35.79772340056594,-76.42983677766571,-2.0091503400677544,85.51560737739916,Route_322,35.110746131301696,Delivered,Human Error,25.540167549024545,363.29964625457256,Traffic Jam,95.49345277165567,Good
TXN_323,Retailer,Supplier A,2024-04-03 11:52:52.344724,RFID_422,39.35891783296101,-76.96047392954648,29.49317722896631,67.05754811059363,Route_323,46.44717286385696,Delivered,Weather,23.15309801197214,142.73320097172888,Traffic Jam,96.61548407907591,Good
TXN_324,Logistics,Carrier B,2024-09-03 11:52:52.344724,RFID_423,36.09606993679022,-78.45313641068608,21.26711144791138,53.68945658534659,Route_324,99.89136422340891,Delivered,Equipment Failure,33.737589314404865,248.55335109127256,Traffic Jam,96.59193595395831,Good
TXN_325,Logistics,Supplier A,2024-04-25 11:52:52.344724,RFID_424,39.87932627909566,-75.88104807889353,30.18819897210816,76.67725253861225,Route_325,14.946967615583986,Delivered,Traffic,3.2644911337161844,79.25035502699983,Equipment Failure,92.63747306638884,Good
TXN_326,Logistics,Supplier A,2024-05-22 11:52:52.344724,RFID_425,36.684478958855536,-75.22469744257505,28.82861465781282,86.53729746680862,Route_326,62.06876363831783,In Transit,Weather,9.301878241121033,421.3887810903421,Traffic Jam,89.48041133248064,Good
TXN_327,Warehouse,Supplier A,2024-08-17 11:52:52.344724,RFID_426,35.9105895784435,-75.89400858724886,31.13509323810267,21.54463040776036,Route_327,17.431494223174944,In Transit,Human Error,10.299111364456792,106.67328847137526,Strike,90.75774243093996,Good
TXN_328,Warehouse,Supplier A,2024-03-27 11:52:52.344724,RFID_427,38.9484925357124,-79.99217447404264,18.31036298820812,88.7764890579227,Route_328,23.906874699146705,In Transit,Weather,35.431236232401105,456.3938781721894,Weather,95.80893662730784,Good
TXN_329,Retailer,Carrier B,2024-11-08 11:52:52.344724,RFID_428,38.29353887750438,-76.81799314908297,1.3146033187081745,26.029249734457625,Route_329,49.56066475956088,Delivered,Equipment Failure,9.078657423683524,438.9037710177007,Strike,89.52515429481164,Good
TXN_33,Retailer,Supplier A,2024-11-01 11:52:52.342727,RFID_132,36.150044186438514,-77.68033756655832,28.792290926349324,25.686074436467088,Route_33,60.79749290017729,Delivered,Weather,28.117357004690284,160.53420832196653,Equipment Failure,89.98779476135245,Good
TXN_330,Retailer,Supplier A,2024-04-23 11:52:52.344724,RFID_429,37.4909785822657,-79.7443230927895,25.20208630208599,77.00707454881329,Route_330,55.94141182117972,Delivered,Weather,27.52760466676688,259.06224399766074,Equipment Failure,91.52378489887269,Good
TXN_331,Manufacturing,Carrier B,2024-09-11 11:52:52.344724,RFID_430,37.77681775468815,-78.71196389833139,22.92132032733868,39.62343267859888,Route_331,33.29131675280716,Delivered,Human Error,10.331703384045776,384.9656919367958,Weather,93.49284720058598,Good
TXN_332,Manufacturing,Carrier B,2024-07-18 11:52:52.344724,RFID_431,38.59600889136132,-79.70237649826115,28.40139342395892,29.25257604277102,Route_332,38.481141778697456,Delivered,Human Error,41.35799760403096,328.750283218169,Traffic Jam,89.0089203880046,Good
TXN_333,Retailer,Warehouse C,2024-08-13 11:52:52.344724,RFID_432,36.142273706656496,-76.98102273525306,2.644645272283089,50.78989477996844,Route_333,17.827031823033977,In Transit,Equipment Failure,45.22490181550265,411.3840390519852,Weather,93.45395809760811,Good
TXN_334,Warehouse,Retailer D,2024-10-06 11:52:52.344724,RFID_433,39.98166958028371,-76.56705043253697,3.773883995513016,65.07696056133295,Route_334,37.28978054598255,In Transit,Human Error,24.88766279722754,244.31229535366043,Equipment Failure,89.71973340055051,Good
TXN_335,Logistics,Retailer D,2024-05-07 11:52:52.344724,RFID_434,39.87396581073392,-79.42756180967048,35.06842827486978,46.66662915164325,Route_335,96.99025954424896,In Transit,Traffic,16.91082644204056,403.6138179099575,Equipment Failure,86.48945557786723,Good
TXN_336,Retailer,Carrier B,2024-04-25 11:52:52.344724,RFID_435,38.25162843173469,-78.0808055847751,28.749000930343183,23.819578579788928,Route_336,95.02366435052336,In Transit,Human Error,11.23477320083996,258.1055676793165,Strike,90.30426471893372,Good
TXN_337,Manufacturing,Warehouse C,2024-04-27 11:52:52.344724,RFID_436,35.99771225464573,-77.7188174552223,35.87028199151453,61.962279776110165,Route_337,40.13904611232865,In Transit,Traffic,2.389488073106101,473.4346045292572,Weather,90.48679402111537,Good
TXN_338,Warehouse,Carrier B,2024-12-13 11:52:52.344724,RFID_437,38.40114121215646,-78.15473489119542,29.142189452376435,83.16822932774724,Route_338,61.37685426508854,In Transit,Weather,12.888003657479778,268.8674453713164,Weather,88.88280916746305,Good
TXN_339,Retailer,Carrier B,2024-05-31 11:52:52.344724,RFID_438,35.36099204489588,-79.39487499757404,21.871988769563583,46.825075616307615,Route_339,91.863585199985,Delivered,Traffic,31.403317437375257,258.17867237017833,Weather,96.15453599067199,Good
TXN_34,Logistics,Carrier B,2024-05-20 11:52:52.342727,RFID_133,35.6028344288864,-75.13997335184231,-0.4382196101078381,89.48072568414344,Route_34,64.05248772884224,Delivered,Equipment Failure,28.16485957654038,99.17575041567196,Traffic Jam,88.91148476148041,Good
TXN_340,Retailer,Carrier B,2024-02-22 11:52:52.344724,RFID_439,35.15326251102903,-77.90526104906262,24.435973166254318,35.143294434157895,Route_340,10.5565440376807,Delivered,Traffic,25.61361270284212,403.2823377035807,Strike,93.905342259662,Good
TXN_341,Warehouse,Warehouse C,2024-07-15 11:52:52.344724,RFID_440,36.28841444255607,-76.24410976095791,35.01075657730045,50.980414215297074,Route_341,82.96152133038326,In Transit,Weather,45.31398135748452,419.7099612923771,Equipment Failure,95.98470828632338,Good
TXN_342,Retailer,Retailer D,2024-10-24 11:52:52.344724,RFID_441,37.31311478369658,-79.64496167733373,21.046303953037324,23.385389773414666,Route_342,95.35325975100272,Delivered,Human Error,19.02130859960163,299.52010144452686,Traffic Jam,85.88619372376444,Good
TXN_343,Warehouse,Warehouse C,2024-11-16 11:52:52.344724,RFID_442,39.3413625270419,-79.59909992959048,23.457609594777438,77.43413091361924,Route_343,18.219316090020136,In Transit,Traffic,33.30544043176294,130.9090160727839,Weather,92.95034931917132,Good
TXN_344,Logistics,Supplier A,2024-08-21 11:52:52.344724,RFID_443,38.63584534883154,-78.22614354082008,2.041452220162026,77.84385676651307,Route_344,24.53029174296289,In Transit,Human Error,23.487491878805827,260.4912039309108,Strike,91.3144410953184,Good
TXN_345,Warehouse,Warehouse C,2024-03-03 11:52:52.344724,RFID_444,38.7135326059999,-75.29137144190537,16.326454905224622,61.16003244007399,Route_345,96.467167249422,Delivered,Weather,24.60365836436216,485.63262630935526,Strike,90.16501129734914,Good
TXN_346,Warehouse,Warehouse C,2024-03-21 11:52:52.344724,RFID_445,37.12746667224037,-76.65713676638543,27.23787003811445,44.71720222568726,Route_346,58.37861292763117,In Transit,Equipment Failure,12.85316710099764,388.8437868676333,Traffic Jam,85.07016126036929,Good
TXN_347,Warehouse,Warehouse C,2024-03-17 11:52:52.344724,RFID_446,36.72967496273481,-76.60665021663718,7.192421424236443,75.98483551120484,Route_347,11.277697102455132,In Transit,Human Error,21.837637288415984,415.0231717456095,Equipment Failure,96.88984725431672,Good
TXN_348,Retailer,Warehouse C,2024-09-25 11:52:52.344724,RFID_447,36.85519381492301,-78.19040004581068,4.101438123604071,58.8280917351857,Route_348,33.18687988871763,In Transit,Human Error,22.59767985660995,64.77147446865806,Weather,96.14198133541346,Good
TXN_349,Retailer,Retailer D,2024-06-27 11:52:52.344724,RFID_448,39.93824781868029,-77.03169604395731,9.1222063700987,77.81526159850114,Route_349,50.49493068419736,Delivered,Equipment Failure,33.91884104394883,260.5367581853719,Weather,88.98481980472364,Good
TXN_35,Logistics,Supplier A,2025-01-08 11:52:52.342727,RFID_134,35.384766008146045,-76.95736363651767,7.503374924037052,30.934105555141947,Route_35,24.96297973147305,Delivered,Traffic,21.39503140333772,407.4729012917854,Weather,89.00580640501438,Good
TXN_350,Warehouse,Supplier A,2024-04-23 11:52:52.344724,RFID_449,35.20054595706241,-79.94934407986128,5.8675282596775045,64.20211548081144,Route_350,72.36180199222909,Delivered,Equipment Failure,45.150719960933465,340.9795101458999,Strike,92.6662224019389,Good
TXN_351,Retailer,Retailer D,2024-02-20 11:52:52.344724,RFID_450,39.335157480612246,-76.81951976795229,4.671068666637813,74.9083831248958,Route_351,75.98443403231197,Delivered,Weather,15.807421319160206,423.5147076326336,Equipment Failure,85.20034857205648,Good
TXN_352,Manufacturing,Retailer D,2024-05-12 11:52:52.344724,RFID_451,37.89337704286197,-75.43356526211882,14.11828792906391,61.8994095252432,Route_352,99.58793616329103,Delivered,Human Error,2.0256224919023254,72.17314411224716,Weather,97.57093185813659,Good
TXN_353,Manufacturing,Warehouse C,2024-12-10 11:52:52.344724,RFID_452,37.19307709594796,-76.9371326582759,35.852733124759034,48.98987477509664,Route_353,35.87600794453832,In Transit,Human Error,23.822166024030707,433.5974985388429,Traffic Jam,95.16059754317222,Good
TXN_354,Retailer,Carrier B,2024-02-25 11:52:52.344724,RFID_453,38.62628830207568,-75.63150703266828,17.81768410324232,87.05621019482963,Route_354,58.439809168162775,Delivered,Weather,26.13414394316009,296.78042153386025,Equipment Failure,85.0283207190925,Good
TXN_355,Retailer,Carrier B,2024-07-31 11:52:52.344724,RFID_454,37.43334470712352,-76.38013472266952,3.456417136689536,57.87796774151913,Route_355,57.99911930736445,Delivered,Human Error,8.085146454331932,138.79128675922698,Equipment Failure,95.86289279015486,Good
TXN_356,Warehouse,Retailer D,2024-06-28 11:52:52.344724,RFID_455,39.367116190408304,-79.39720791798155,-1.5362748778606663,62.356266297837685,Route_356,46.50807335025137,Delivered,Traffic,36.502301101251206,192.764847402365,Strike,91.34901802151543,Good
TXN_357,Logistics,Retailer D,2024-10-11 11:52:52.344724,RFID_456,39.503509320056295,-75.48773346357079,26.327026531206634,35.434134759032446,Route_357,25.224570445817815,In Transit,Traffic,47.2765972051916,176.86829828820234,Strike,99.97254633699225,Good
TXN_358,Retailer,Warehouse C,2024-11-05 11:52:52.344724,RFID_457,37.10860463436728,-79.66778077822113,12.225944399637452,63.79555525990936,Route_358,97.97109068654584,Delivered,Traffic,45.39718641640613,288.88656542981414,Weather,87.94751733637939,Good
